Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
620080,"8211156 21 8MR    SE-12-20-3-5    39,640 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,144000,0,0,144000,609 ANDERSON CRESCENT NW,Land    NR - Non Residential,,TV,2017
620090,"8211156 21 9    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,92300,122500,0,214800,607 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620100,"8211156 21 10    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,174900,0,251300,605 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620110,"8211156 21 11    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,198500,0,272500,603 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620120,"8211156 21 12    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,172900,0,246900,513 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620130,"8211156 21 13    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,178800,0,252800,511 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620140,"8211156 21 14    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,229300,0,303300,509 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620150,"8211156 21 15    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,203600,0,277600,507 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620160,"8211156 21 16    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,74000,226800,0,300800,505 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620170,"8211156 21 17    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,191000,0,267400,503 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
620180,"8211156 21 E18    SE-12-20-3-5    18,936 Sq. Feet",T,2,Residential,I  Individual,124800,694200,0,819000,124 EDWARD AVE. N.W.,Land    R - Residential,,TV,2017
620190,"8211156 21 W18    SE-12-20-3-5    14,417 Sq. Feet",T,1,Residential Vacant,I  Individual,112700,0,0,112700,150 EDWARD AVE. N.W.,Land    R - Residential,,TV,2017
620200,8211156 21 19    SE-12-20-3-5    1.30 Acres,T,1,Residential Vacant,I  Individual,161900,0,0,161900,515 MORRISON ST. N.W.,Land    R - Residential,,TV,2017
621000,"8211156 22 1    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,190300,0,265500,606 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621010,"8211156 22 2    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,189500,0,264700,604 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621020,"8211156 22 3    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,196400,0,271600,602 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621040,"8211156 22 4,5    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,268400,0,372600,510 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621050,"8211156 22 6,7    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,242100,0,346300,508 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621070,"8211156 22 8    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,75200,214000,0,289200,504 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621080,"8211156 22 9    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,220400,0,296800,502 ANDERSON CRES. N.W.,Land    R - Residential,,TV,2017
621090,"8211156 22 10    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,185200,0,261600,202 Edward Avenue NW,Land    R - Residential,,TV,2017
621100,"8211156 22 11    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,175200,0,251600,204 Edward Avenue NW,Land    R - Residential,,TV,2017
621110,"8211156 22 12    SE-12-20-3-5    4,600 Sq. Feet",T,2,Residential,I  Individual,76400,179300,0,255700,206 Edward Avenue NW,Land    R - Residential,,TV,2017
621120,"8211156 22 13    SE-12-20-3-5    4,840 Sq. Feet",T,2,Residential,I  Individual,79200,196000,0,275200,509 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621130,"8211156 22 14    SE-12-20-3-5    5,810 Sq. Feet",T,2,Residential,I  Individual,90800,169000,0,259800,511 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621140,"8211156 22 15    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,87000,231500,0,318500,513 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621150,"8211156 22 16    SE-12-20-3-5    5,270 Sq. Feet",T,2,Residential,I  Individual,84300,192200,0,276500,601 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621160,"8211156 22 17,18    SE-12-20-3-5    8,960 Sq. Feet",T,2,Residential,I  Individual,104000,282400,0,386400,603 ARCHIBALD WAY N.W.,Land    R - Residential,,TV,2017
621300,8110560 20 6    SE-12-20-3-5    2.45 Acres,T,2,Residential,I  Individual,220100,282300,0,502400,115 DUNHAM LANE N.W.,Land    R - Residential,,TV,2017
621400,8110560 20 7    SE-12-20-3-5    1.84 Acres,E,13,Municipal Resale & Leases,M  Municipal,190000,0,0,190000,211 DUNHAM LANE,Land    R - Residential,,TV,2017
622000,582JK 22     SE-12-20-3-5    5.38 Acres,T,2,Residential,I  Individual,328300,49800,0,378100,217 DUNHAM LANE N.W.,Land    R - Residential,,TV,2017
622005,"0911530 32 3    SE-12-20-3-5    5,450 Sq. Feet",T,2,Residential,I  Individual,102300,380300,0,482600,620 ANDERSON CRESCENT NW,Land    R - Residential,,TV,2017
622010,"0911530 32 2    SE-12-20-3-5    5,735 Sq. Feet",T,2,Residential,I  Individual,106000,350500,0,456500,622 ANDERSON CRESCENT NW,Land    R - Residential,,TV,2017
622015,"0911530 32 1    SE-12-20-3-5    7,113 Sq. Feet",T,2,Residential,I  Individual,114200,311600,0,425800,624 ANDERSON CRESCENT NW,Land    R - Residential,,TV,2017
622100,9511442 22 1    SE-12-20-3-5    3.42 Acres,T,1,Residential Vacant,I  Individual,268000,0,0,268000,600 ANDERSON CRESCENT N.W.,Land    R - Residential,,TV,2017
622190,"9811867 22 19    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,81900,224400,0,306300,208 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
622200,"9811867 22 20    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,81900,196600,0,278500,210 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
622210,"9811867 22 21    SE-12-20-3-5    5,066 Sq. Feet",T,2,Residential,I  Individual,81900,191200,0,273100,212 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
622220,"9811867 22 22    SE-12-20-3-5    7,649 Sq. Feet",T,1,Residential Vacant,I  Individual,99100,0,0,99100,510 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622230,"9811867 22 23    SE-12-20-3-5    6,892 Sq. Feet",T,2,Residential,I  Individual,96300,279300,0,375600,512 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622240,"9811867 22 24    SE-12-20-3-5    5,714 Sq. Feet",T,2,Residential,I  Individual,89600,222400,0,312000,600 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622250,"9811867 22 25    SE-12-20-3-5    5,774 Sq. Feet",T,2,Residential,I  Individual,90300,192400,0,282700,602 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622260,"9811867 22 26    SE-12-20-3-5    6,237 Sq. Feet",T,2,Residential,I  Individual,93900,268900,0,362800,604 ARCHIBALD WAY NW,Land    R - Residential,,TV,2017
622270,"0714405 1 2    SE-12-20-3-5    5,077 Sq. Feet",T,2,Residential,I  Individual,88500,339300,0,427800,214 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622280,"0714405 1 1    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,89500,330500,0,420000,216 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622290,"0714405 2 5    SE-12-20-3-5    5,360 Sq. Feet",T,1,Residential Vacant,I  Individual,91900,0,0,91900,218 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622300,"0714405 2 4    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,91800,280300,0,372100,220 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622310,"0714405 2 3    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,91800,270000,0,361800,222 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622320,"0714405 2 2    SE-12-20-3-5    5,349 Sq. Feet",T,2,Residential,I  Individual,91800,264800,0,356600,224 Edward Avenue N.W.,Land    R - Residential,,TV,2017
622330,"0714405 2 1    SE-12-20-3-5    5,362 Sq. Feet",T,2,Residential,I  Individual,91900,260200,0,352100,226 Edward Avenue N.W.,Land    R - Residential,,TV,2017
623010,"7810261 23 W1    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,105800,0,162400,224B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623015,"7810261 23 E1    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,112100,0,168700,224A ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623020,"7810261 23 W2    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,130100,0,186700,222B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623025,"7810261 23 E2    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,130100,0,186700,222A ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623030,"7810261 23 W3    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,136100,0,192700,220B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623035,"7810261 23 E3    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,123900,0,180500,220A ROYAL AVE. NW,Land    R - Residential,,TV,2017
623040,"7810261 23 4    SE-12-20-3-5    6,380 Sq. Feet",T,2,Residential,I  Individual,94400,205100,0,299500,218 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623050,"7810261 23 W5    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,135500,0,192100,216B ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623055,"7810261 23 E5    SE-12-20-3-5    3,190 Sq. Feet",T,2,Residential,I  Individual,56600,110400,0,167000,216A ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623060,"7810261 23 6    SE-12-20-3-5    6,380 Sq. Feet",T,2,Residential,I  Individual,94400,207500,0,301900,214 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
623070,7810261 23 7    SE-12-20-3-5    1.24 Acres,T,2,Residential,I  Individual,189100,637000,0,826100,240 EDWARD AVE. N.W.,Land    R - Residential,,TV,2017
623180,"0012787 24 18    SE-12-20-3-5    6,652 Sq. Feet",T,2,Residential,I  Individual,102000,210700,0,312700,301 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
623190,"0012787 24 19    SE-12-20-3-5    6,348 Sq. Feet",T,2,Residential,I  Individual,100900,182000,0,282900,303 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623200,"0012787 24 20    SE-12-20-3-5    6,135 Sq. Feet",T,2,Residential,I  Individual,100000,204700,0,304700,305 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623210,"0012787 24 21    SE-12-20-3-5    6,068 Sq. Feet",T,2,Residential,I  Individual,99800,233800,0,333600,307 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
623220,"0210242 24 33    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,99600,192600,0,292200,309 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
623230,"0210242 24 32    SE-12-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,98600,209900,0,308500,311 EDWARD AVENUE N.W.,Land    R - Residential,,TV,2017
623240,"0012787 24 24    SE-12-20-3-5    5,084 Sq. Feet",T,2,Residential,I  Individual,88600,191400,0,280000,313 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623250,"0012787 24 25    SE-12-20-3-5    5,084 Sq. Feet",T,2,Residential,I  Individual,88600,214100,0,302700,315 EDWARD AVENUE NORTH W,Land    R - Residential,,TV,2017
623260,"0210242 24 31    SE-12-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,103000,268600,0,371600,317 EDWARD AVENUE NW,Land    R - Residential,,TV,2017
623270,0012787 24 27MR    SE-12-20-3-5    862 Sq. Feet,E,10,Municipal Public Lands-Exempt,M  Municipal,12200,0,0,12200,EDWARD AVENUE NORTH WEST,Land    NR - Non Residential,,TV,2017
623280,"0012787 24 28MR    SE-12-20-3-5    13,939 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,96600,0,0,96600,319 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623290,"0012787 24 29ER    SE-12-20-3-5    13,068 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,95700,0,0,95700,321 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623300,"0012787 24 30MR    SE-12-20-3-5    12,632 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,101100,0,0,101100,323 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623310,"0012787 26 1    SE-12-20-3-5    6,738 Sq. Feet",T,2,Residential,I  Individual,102400,261100,0,363500,302 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623320,"0012787 26 2    SE-12-20-3-5    5,442 Sq. Feet",T,2,Residential,I  Individual,92900,200300,0,293200,304 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623330,"0012787 26 3    SE-12-20-3-5    8,887 Sq. Feet",T,2,Residential,I  Individual,110800,248900,0,359700,306 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623340,"0012787 26 4    SE-12-20-3-5    8,922 Sq. Feet",T,2,Residential,I  Individual,110900,257600,0,368500,308 EDWARD CLOSE N.W.,Land    R - Residential,,TV,2017
623350,"0012787 26 5    SE-12-20-3-5    6,041 Sq. Feet",T,2,Residential,I  Individual,99600,247800,0,347400,310 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623360,"0012787 26 6    SE-12-20-3-5    5,322 Sq. Feet",T,2,Residential,I  Individual,91500,236400,0,327900,312 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623370,"0012787 26 7    SE-12-20-3-5    5,737 Sq. Feet",T,2,Residential,I  Individual,96400,272600,0,369000,314 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623380,"0012787 26 8    SE-12-20-3-5    5,999 Sq. Feet",T,2,Residential,I  Individual,99500,229500,0,329000,316 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623390,"0012787 26 9    SE-12-20-3-5    6,184 Sq. Feet",T,2,Residential,I  Individual,100200,243100,0,343300,318 EDWARD CLOSE NW,Land    R - Residential,,TV,2017
623400,"0012787 26 10MR    SE-12-20-3-5    14,375 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,109300,0,0,109300,320 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623410,"0012787 26 11ER    SE-12-20-3-5    27,878 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,104400,0,0,104400,322 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623420,0012787 26 12MR    SE-12-20-3-5    1.51 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,133900,0,0,133900,324 EDWARD AVENUE NORTH W,Land    NR - Non Residential,,TV,2017
623430,"0412056 29 21    SE-12-20-3-5    5,650 Sq. Feet",T,2,Residential,I  Individual,95400,239500,0,334900,501 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623440,"0412056 29 20    SE-12-20-3-5    7,323 Sq. Feet",T,2,Residential,I  Individual,104700,266200,0,370900,503 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623450,"0412056 29 19    SE-12-20-3-5    7,087 Sq. Feet",T,2,Residential,I  Individual,103700,335500,0,439200,505 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623460,"0714385 29 18    SE-12-20-3-5    4,950 Sq. Feet",T,2,Residential,I  Individual,87000,297600,0,384600,507 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623470,"0714385 29 17    SE-12-20-3-5    5,102 Sq. Feet",T,2,Residential,I  Individual,88800,286400,0,375200,509 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623480,"0714385 29 16    SE-12-20-3-5    5,129 Sq. Feet",T,2,Residential,I  Individual,89200,265800,0,355000,511 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623490,"0714385 29 15    SE-12-20-3-5    5,156 Sq. Feet",T,2,Residential,I  Individual,89500,310300,0,399800,513 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623500,"0714385 29 14    SE-12-20-3-5    5,202 Sq. Feet",T,2,Residential,I  Individual,90000,331900,0,421900,515 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623510,"0714385 29 13    SE-12-20-3-5    5,776 Sq. Feet",T,2,Residential,I  Individual,96900,281400,0,378300,517 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623520,"0714385 29 12    SE-12-20-3-5    6,496 Sq. Feet",T,2,Residential,I  Individual,101400,295300,0,396700,519 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623530,"0714385 29 11    SE-12-20-3-5    6,970 Sq. Feet",T,2,Residential,I  Individual,103300,282000,0,385300,521 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623540,"0714385 29 10    SE-12-20-3-5    6,099 Sq. Feet",T,2,Residential,I  Individual,99900,310300,0,410200,523 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623550,"0714385 29 9    SE-12-20-3-5    7,308 Sq. Feet",T,2,Residential,I  Individual,104600,304600,0,409200,525 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623560,"0714385 29 8    SE-12-20-3-5    7,220 Sq. Feet",T,2,Residential,I  Individual,101100,333200,0,434300,527 Country Meadows Way N.W.,Land    R - Residential,,TV,2017
623565,"0412056 29 15MR    SE-12-20-3-5    2,614 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,53200,0,0,53200,324 EDWARD AVENUE N.W.,Land    NR - Non Residential,,TV,2017
623566,"0714385 29 22MR    SE-12-20-3-5    2,690 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,19100,0,0,19100,324B Edward Avenue N.W.,Land    NR - Non Residential,,TV,2017
623570,"0412056 29 7    SE-12-20-3-5    4,210 Sq. Feet",T,2,Residential,I  Individual,76800,230200,0,307000,529 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623580,"0412056 29 6    SE-12-20-3-5    4,300 Sq. Feet",T,2,Residential,I  Individual,78600,272800,0,351400,531 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623590,"0412056 29 5    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,80900,237400,0,318300,533 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623600,"0412056 29 4    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,89000,293400,0,382400,535 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623610,"0412056 29 3    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,80900,275400,0,356300,537 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623620,"0412056 29 2    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,80900,230600,0,311500,539 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623630,"0412056 29 1    SE-12-20-3-5    4,950 Sq. Feet",T,2,Residential,I  Individual,87000,224000,0,311000,541 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623640,"0412056 30 9    SE-12-20-3-5    5,840 Sq. Feet",T,2,Residential,I  Individual,97600,254900,0,352500,532 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623650,"0412056 30 8    SE-12-20-3-5    5,307 Sq. Feet",T,2,Residential,I  Individual,91300,247900,0,339200,534 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623660,"0412056 30 7    SE-12-20-3-5    4,210 Sq. Feet",T,2,Residential,I  Individual,76800,254300,0,331100,536 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623670,"0412056 30 6    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,80900,264100,0,345000,538 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623680,"0412056 30 5    SE-12-20-3-5    4,952 Sq. Feet",T,2,Residential,I  Individual,87000,248500,0,335500,540 COUNTRY MEADOWS WAY,Land    R - Residential,,TV,2017
623690,"0412056 30 4    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,80900,261800,0,342700,511 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623700,"0412056 30 3    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,80900,248700,0,329600,509 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623710,"0412056 30 2    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,80900,239100,0,320000,507 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623720,"0412056 30 1    SE-12-20-3-5    4,430 Sq. Feet",T,2,Residential,I  Individual,80800,247000,0,327800,505 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623725,"0714385 30 10MR    SE-12-20-3-5    4,020 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,48800,0,0,48800,530 Country Meadows Way N.W.,Land    NR - Non Residential,,TV,2017
623730,"0412056 28 1    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,93500,225900,0,319400,502 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623740,"0412056 28 2    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,83800,217000,0,300800,504 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623750,"0412056 28 3    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,83800,239300,0,323100,506 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623760,"0412056 28 4    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,83800,223200,0,307000,508 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623770,"0412056 28 5    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,83800,249400,0,333200,510 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623780,"0412056 28 6    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,83800,220100,0,303900,512 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623790,"0412056 28 7    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,83800,266200,0,350000,514 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623800,"0412056 28 8    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,83800,266300,0,350100,516 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623810,"0412056 28 9    SE-12-20-3-5    4,882 Sq. Feet",T,2,Residential,I  Individual,86200,224100,0,310300,518 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623820,"0412056 28 10    SE-12-20-3-5    4,762 Sq. Feet",T,2,Residential,I  Individual,84800,226200,0,311000,520 COUNTRY MEADOWS STREET,Land    R - Residential,,TV,2017
623830,"1113431 32 40MR    SE-12-20-3-5    13,504 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,120200,0,0,120200,522 COUNTRY MEADOWS STREET,Land    NR - Non Residential,,TV,2017
623840,0412056 31 1    SE-12-20-3-5    2.99 Acres,E,11,Institutional,I  Individual,195300,1525200,0,1720500,405 Dunham Lane N.W.,Land    NR - Non Residential,,TV,2017
623850,"1113431 32 1    SE-12-20-3-5    4,612 Sq. Feet",T,2,Residential,I  Individual,91300,67100,0,158400,401 Edward Avenue N.W.,Land    R - Residential,,TV,2017
623860,"1113431 32 2    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,92000,229800,0,321800,403 Edward Avenue N.W.,Land    R - Residential,,TV,2017
623870,"1113431 32 3    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,92000,267700,0,359700,405 Edward Avenue N.W.,Land    R - Residential,,TV,2017
623880,"1113431 32 4    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,92000,223800,0,315800,407 Edward Avenue N.W.,Land    R - Residential,,TV,2017
623890,"1113431 32 39    SE-12-20-3-5    5,017 Sq. Feet",T,2,Residential,C  Corporation,92200,233000,0,325200,601 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623900,"1113431 32 38    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,85200,249300,0,334500,603 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623910,"1113431 32 37    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,85200,229400,0,314600,605 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623920,"1113431 32 36    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,85200,271700,0,356900,607 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623930,"1413063 32 35    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,85200,247500,0,332700,609 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623940,"1413063 32 34    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,85200,207800,0,293000,611 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623950,"1413063 32 33    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,85200,228400,0,313600,613 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623960,"1413063 32 32    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,85200,241700,0,326900,615 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623970,"1413063 32 31    SE-12-20-3-5    4,440 Sq. Feet",T,2,Residential,I  Individual,85000,247100,0,332100,617 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623980,"1413063 32 30    SE-12-20-3-5    4,538 Sq. Feet",T,2,Residential,I  Individual,86200,150500,0,236700,619 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
623990,"1113431 32 29MR    SE-12-20-3-5    13,939 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,120800,0,0,120800,623 Country Meadows Close N.W.,Land    NR - Non Residential,,TV,2017
624000,"1113431 33 1    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,99000,212900,0,311900,602 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624010,"1113431 33 2    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,244500,0,332300,604 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
