Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1000600,"9710601 3 1    NE-1-20-3-5    23,087 Sq. Feet",T,2,Residential,I  Individual,138000,123800,0,261800,600 MAIN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000610,"9710601 3 2    NE-1-20-3-5    23,087 Sq. Feet",T,2,Residential,I  Individual,138000,134600,0,272600,700 MAIN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000700,"954GV 4 1    NE-1-20-3-5    7,838 Sq. Feet",T,2,Residential,I  Individual,109800,128200,0,238000,213 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000710,"954GV 4 2    NE-1-20-3-5    8,190 Sq. Feet",T,2,Residential,I  Individual,111300,99200,0,210500,215 SUNSET BLVD. S.W,R    LAND & IMPROVEMENTS,,DV,2023
1000720,"954GV 4 3    NE-1-20-3-5    7,500 Sq. Feet",T,2,Residential,I  Individual,108400,142200,0,250600,217 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000730,"954GV 4 4    NE-1-20-3-5    7,500 Sq. Feet",T,2,Residential,I  Individual,108400,127900,0,236300,219 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000800,"7910682 5 9    NE-1-20-3-5    13,500 Sq. Feet",T,2,Residential,I  Individual,136600,180300,0,316900,319 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000830,"5184JK 5 W60'1    NE-1-20-3-5    7,388 Sq. Feet",T,2,Residential,I  Individual,119000,198200,0,317200,323 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000850,"7910682 5 10    NE-1-20-3-5    6,250 Sq. Feet",T,2,Residential,I  Individual,113900,250100,0,364000,317 SUNSET BLVD. SW,R    LAND & IMPROVEMENTS,,DV,2023
1000860,"7910682 5 11    NE-1-20-3-5    7,690 Sq. Feet",T,2,Residential,I  Individual,120400,220700,0,341100,315 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000870,"5184JK 5 E3,4    NE-1-20-3-5    13,440 Sq. Feet",T,2,Residential,I  Individual,141900,189800,0,331700,311 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000880,"5184JK 5 W5    NE-1-20-3-5    3,440 Sq. Feet",T,2,Residential,I  Individual,74900,143800,0,218700,307B SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000890,"5184JK 5 E5    NE-1-20-3-5    3,440 Sq. Feet",T,2,Residential,I  Individual,74900,143800,0,218700,307A SUNSET BLVD. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000900,"5184JK 5 6    NE-1-20-3-5    8,130 Sq. Feet",T,2,Residential,I  Individual,122300,189700,0,312000,305 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000905,"1413263 5 13    NW-1-20-3-5    4,063 Sq. Feet",T,2,Residential,I  Individual,90300,215300,0,305600,303B Sunset Blvd. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000910,"1413263 5 12    NE-1-20-3-5    4,063 Sq. Feet",T,2,Residential,I  Individual,90300,230500,0,320800,303A SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1000920,"5184JK 5 8    NE-1-20-3-5    8,130 Sq. Feet",T,2,Residential,I  Individual,122300,190700,0,313000,301 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001000,"954GV 6 1    NE-1-20-3-5    6,250 Sq. Feet",T,2,Residential,I  Individual,113900,187300,0,301200,401 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001010,"954GV 6 E80'2    NE-1-20-3-5    10,000 Sq. Feet",T,2,Residential,I  Individual,130800,185500,0,316300,403 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001020,"954GV 6 2    NE-1-20-3-5    8,750 Sq. Feet",T,2,Residential,I  Individual,125200,194000,0,319200,405 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001030,"0411894 6 17    NE-1-20-3-5    5,000 Sq. Feet",T,2,Residential,I  Individual,98300,160200,0,258500,407A SUNSET BOULEVARD S.W.,R    LAND & IMPROVEMENTS,1/2 Duplex on 2004 subdivided lot.,DV,2023
1001035,"0411894 6 18    NE-1-20-3-5    5,000 Sq. Feet",T,2,Residential,I  Individual,98300,163400,0,261700,407B SUNSET BOULEVARD S.W.,R    LAND & IMPROVEMENTS,1/2 duplex on 2004 subdivided lot.,DV,2023
1001040,"0411894 6 19    NE-1-20-3-5    8,725 Sq. Feet",T,2,Residential,I  Individual,125000,232500,0,357500,409 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001050,"8210332 6 A    NE-1-20-3-5    6,250 Sq. Feet",T,2,Residential,I  Individual,113900,152500,0,266400,411 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001060,"8210332 6 B    NE-1-20-3-5    6,250 Sq. Feet",T,2,Residential,I  Individual,113900,172100,0,286000,413 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001070,"8210332 6 C    NE-1-20-3-5    11,000 Sq. Feet",T,2,Residential,I  Individual,132500,212500,0,345000,415 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001080,"8210332 6 C    NE-1-20-3-5    10,310 Sq. Feet",T,2,Residential,I  Individual,136600,218000,0,354600,105 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001100,"5662GA D PARCEL    NE-1-20-3-5    8,750 Sq. Feet",T,2,Residential,I  Individual,113600,87600,0,201200,209 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001110,"5662GA PT.D PARCEL    NE-1-20-3-5    10,000 Sq. Feet",T,2,Residential,I  Individual,118700,112000,0,230700,211 SUNSET BLVD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001200,NE-1-20-3-5         5.37 Acres,T,2,Residential,I  Individual,287100,190100,0,477200,791 OKALTA RD. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1001300,1112685 3 44ER    NE-1-20-3-5    2.42 Acres,E,28,Municipal Reserve,M  Municipal,308200,0,0,308200,610 Robert Street SW,NR  LAND,,DV,2023
1001400,1311726 1 1    NE-1-20-3-5    39.21 Acres,T,1,Residential Vacant,I  Individual,1109900,0,0,1109900,460 MAIN ST. S.W.,R    LAND,,DV,2023
1001410,"0811870 1 1    NE-1-20-3-5    5,418 Sq. Feet",T,2,Residential,I  Individual,112200,321500,0,433700,230 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001420,"0811870 1 2    NE-1-20-3-5    4,939 Sq. Feet",T,2,Residential,I  Individual,105300,301200,0,406500,228 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001430,"0811870 1 3    NE-1-20-3-5    4,939 Sq. Feet",T,2,Residential,I  Individual,105300,347800,0,453100,226 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001440,"0811870 1 4    NE-1-20-3-5    4,939 Sq. Feet",T,2,Residential,I  Individual,105300,315100,0,420400,224 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001450,"0811870 1 5    NE-1-20-3-5    4,922 Sq. Feet",T,2,Residential,I  Individual,105100,270700,0,375800,222 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001460,"0811870 1 6    NE-1-20-3-5    5,329 Sq. Feet",T,2,Residential,I  Individual,110900,277200,0,388100,220 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001470,"0811870 1 7    NE-1-20-3-5    7,942 Sq. Feet",T,2,Residential,I  Individual,129800,300300,0,430100,218 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001480,"0811870 1 8    NE-1-20-3-5    9,800 Sq. Feet",T,2,Residential,I  Individual,145600,407800,0,553400,216 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001490,"0811870 1 9    NE-1-20-3-5    4,895 Sq. Feet",T,2,Residential,I  Individual,104700,356400,0,461100,215 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001500,"0811870 1 10    NE-1-20-3-5    4,896 Sq. Feet",T,2,Residential,I  Individual,104700,267700,0,372400,213 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001510,"0811870 1 11    NE-1-20-3-5    5,058 Sq. Feet",T,2,Residential,I  Individual,107000,347700,0,454700,211 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001520,"0811870 1 12    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,275700,0,391400,209 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001530,"0811870 1 13    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,311400,0,427100,207 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001540,"0811870 1 14    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,277500,0,393200,205 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001550,"0811870 1 15    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,293000,0,408700,203 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001560,"0811870 1 16    NE-1-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,122000,314700,0,436700,201 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001570,"0811870 4 10    NE-1-20-3-5    8,450 Sq. Feet",T,2,Residential,I  Individual,132200,354600,0,486800,202 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001580,"0811870 4 11    NE-1-20-3-5    6,442 Sq. Feet",T,2,Residential,I  Individual,122700,454500,0,577200,204 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001590,"0811870 4 12    NE-1-20-3-5    6,410 Sq. Feet",T,2,Residential,I  Individual,122600,287100,0,409700,206 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001600,"0811870 4 13    NE-1-20-3-5    6,410 Sq. Feet",T,2,Residential,I  Individual,122600,258700,0,381300,208 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001610,"0811870 4 14    NE-1-20-3-5    6,410 Sq. Feet",T,2,Residential,I  Individual,122600,281900,0,404500,210 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001620,"0811870 4 15    NE-1-20-3-5    6,410 Sq. Feet",T,2,Residential,I  Individual,122600,330900,0,453500,212 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001630,"0811870 4 16    NE-1-20-3-5    6,880 Sq. Feet",T,2,Residential,I  Individual,124800,321200,0,446000,214 REGENT ROAD SW,R    LAND & IMPROVEMENTS,,DV,2023
1001640,"0811870 4 1    NE-1-20-3-5    6,158 Sq. Feet",T,2,Residential,I  Individual,121400,345500,0,466900,201 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001650,"0811870 4 2    NE-1-20-3-5    5,685 Sq. Feet",T,2,Residential,I  Individual,116100,293800,0,409900,203 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001660,"0811870 4 3    NE-1-20-3-5    5,685 Sq. Feet",T,2,Residential,I  Individual,116100,260100,0,376200,205 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001670,"0811870 4 4    NE-1-20-3-5    5,685 Sq. Feet",T,2,Residential,I  Individual,116100,241500,0,357600,207 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001680,"0811870 4 5    NE-1-20-3-5    5,685 Sq. Feet",T,2,Residential,I  Individual,116100,252400,0,368500,209 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001690,"0811870 4 6    NE-1-20-3-5    5,447 Sq. Feet",T,2,Residential,I  Individual,112600,255300,0,367900,211 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001700,"0811870 4 7    NE-1-20-2-5    4,586 Sq. Feet",T,2,Residential,I  Individual,100200,331400,0,431600,213 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001710,"0811870 4 8    NE-1-20-3-5    5,703 Sq. Feet",T,2,Residential,I  Individual,116300,281400,0,397700,215 GOERGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001720,"0811870 4 9    NE-1-20-3-5    6,781 Sq. Feet",T,2,Residential,I  Individual,124300,404600,0,528900,217 GEORGE STREET SW,R    LAND & IMPROVEMENTS,,DV,2023
1001730,0811870 3 16    NE-1-20-3-5    1.87 Acres,T,1,Residential Vacant,I  Individual,211200,0,0,211200,302 GEORGE STREET SW,R    LAND,,DV,2023
1001740,"0811870 3 1    NE-1-20-3-5    5,843 Sq. Feet",T,2,Residential,I  Individual,118300,277200,0,395500,301 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001750,"0811870 3 2    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,354600,0,470300,303 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001760,"0811870 3 3    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,329700,0,445400,305 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001770,"0811870 3 4    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,304900,0,420600,307 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001780,"0811870 3 5    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,253100,0,368800,309 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001790,"0811870 3 6    NE-1-20-3-5    5,660 Sq. Feet",T,2,Residential,I  Individual,115700,283200,0,398900,311 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001800,"0811870 3 7    NE-1-20-3-5    5,880 Sq. Feet",T,2,Residential,I  Individual,118900,280100,0,399000,313 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001810,"0811870 2 1    NE-1-20-3-5    7,415 Sq. Feet",T,2,Residential,I  Individual,127300,353200,0,480500,302 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001820,"0811870 2 2    NE-1-20-3-5    6,306 Sq. Feet",T,2,Residential,I  Individual,122100,327900,0,450000,304 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001830,"0811870 2 3    NE-1-20-3-5    5,192 Sq. Feet",T,2,Residential,I  Individual,109000,333000,0,442000,306 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001840,"0811870 2 4    NE-1-20-3-5    5,192 Sq. Feet",T,2,Residential,I  Individual,109000,292800,0,401800,308 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001850,"0811870 2 5    NE-1-20-3-5    5,192 Sq. Feet",T,2,Residential,I  Individual,109000,338700,0,447700,310 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001860,"0811870 2 6    NE-1-20-3-5    5,192 Sq. Feet",T,2,Residential,I  Individual,109000,274900,0,383900,312 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001870,"0811870 2 7    NE-1-20-3-5    4,896 Sq. Feet",T,2,Residential,I  Individual,104700,277400,0,382100,314 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001875,"0814709 2 8    NE-1-20-3-5    5,209 Sq. Feet",T,2,Residential,I  Individual,109200,302600,0,411800,316 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1001880,"0811870 3 8    NE-1-20-3-5    5,471 Sq. Feet",T,2,Residential,I  Individual,113000,274700,0,387700,317 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001890,"0811870 3 9    NE-1-20-3-5    5,432 Sq. Feet",T,2,Residential,I  Individual,112400,264600,0,377000,319 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001900,"0811870 3 10    NE-1-20-3-5    5,432 Sq. Feet",T,2,Residential,I  Individual,112400,304700,0,417100,321 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001910,"0811870 3 11    NE-1-20-3-5    5,432 Sq. Feet",T,2,Residential,I  Individual,112400,246200,0,358600,323 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001920,"0811870 3 12    NE-1-20-3-5    5,432 Sq. Feet",T,2,Residential,I  Individual,112400,312000,0,424400,325 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001930,"0811870 3 13    NE-1-20-3-5    5,432 Sq. Feet",T,2,Residential,I  Individual,112400,299300,0,411700,327 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001940,"0811870 3 14    NE-1-20-3-5    5,432 Sq. Feet",T,2,Residential,I  Individual,112400,305800,0,418200,329 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001950,"0811870 3 15    NE-1-20-3-5    6,048 Sq. Feet",T,2,Residential,I  Individual,120800,381800,0,502600,331 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001960,"0814709 2 19    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,244200,0,327900,330A McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1001965,"0814709 2 20    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,225700,0,309400,330B McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1001970,"0910014 2 25    NE-1-20-3-5    5,650 Sq. Feet",T,1,Residential Vacant,I  Individual,115600,0,0,115600,333 MCLEOD CRESCENT SW,R    LAND,,DV,2023
1001980,"0910014 2 26    NE-1-20-3-5    6,357 Sq. Feet",T,2,Residential,I  Individual,122300,300000,0,422300,335 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1001990,"0910014 2 27    NE-1-20-3-5    6,212 Sq. Feet",T,1,Residential Vacant,I  Individual,121600,0,0,121600,337 MCLEOD CRESCENT SW,R    LAND,,DV,2023
1002000,"0910014 2 28    NE-1-20-3-5    6,322 Sq. Feet",T,2,Residential,I  Individual,122100,276800,0,398900,339 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1002020,"0910014 2 29PUL    NE-1-20-3-5    17,642 Sq. Feet",E,28,Municipal Reserve,M  Municipal,152800,0,0,152800,343 MCLEOD CRESCENT SW,NR  LAND,,DV,2023
1002040,"0910014 2 30    NE-1-20-3-5    7,069 Sq. Feet",T,2,Residential,I  Individual,125700,356800,0,482500,347 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1002050,"0910014 2 31    NE-1-20-3-5    7,280 Sq. Feet",T,2,Residential,I  Individual,126700,305500,0,432200,349 MCLEOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
1002060,"1013499 2 38    NE-1-20-3-5    3,494 Sq. Feet",T,2,Residential,P  Provincial,83800,191900,0,275700,410 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1002070,"1013499 2 37    NE-1-20-3-5    3,494 Sq. Feet",T,2,Residential,P  Provincial,83800,191900,0,275700,420 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1002080,"1013499 2 36    NE-1-20-3-5    3,494 Sq. Feet",T,2,Residential,P  Provincial,83800,196400,0,280200,430 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1002090,"1013499 2 35    NE-1-20-3-5    3,494 Sq. Feet",T,2,Residential,P  Provincial,83800,196400,0,280200,440 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1003000,"1013499 2 34    NE-1-20-3-5    3,461 Sq. Feet",T,2,Residential,P  Provincial,82900,203100,0,286000,450 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1003010,"1013499 2 33    NE-1-20-3-5    3,357 Sq. Feet",T,2,Residential,P  Provincial,80200,203100,0,283300,460 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1003020,"1013499 2 32    NE-1-20-3-5    4,856 Sq. Feet",T,2,Residential,P  Provincial,104100,211500,0,315600,470 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006000,1311726 1 1    NE-1-20-3-5    27.18 Acres,E,28,Municipal Reserve,M  Municipal,436700,0,0,436700,800 Oakalta Road S.W.,NR  LAND,Future MR for Town Ball Diamonds,DV,2023
1006010,"7910635 1 N1    NE-1-20-3-5    4,020 Sq. Feet",T,2,Residential,I  Individual,101400,150400,0,251800,201 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006015,"7910635 1 S1    NE-1-20-3-5    4,020 Sq. Feet",T,2,Residential,I  Individual,101400,131200,0,232600,203 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006020,"7910635 1 N2    NE-1-20-3-5    3,575 Sq. Feet",T,2,Residential,I  Individual,92400,179800,0,272200,205 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006025,"7910635 1 S2    NE-1-20-3-5    3,300 Sq. Feet",T,2,Residential,I  Individual,84400,159500,0,243900,207 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006030,"7910635 1 S3    NE-1-20-3-5    3,580 Sq. Feet",T,2,Residential,I  Individual,89000,143100,0,232100,211 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006035,"7910635 1 3    NE-1-20-3-5    3,580 Sq. Feet",T,2,Residential,I  Individual,89000,147000,0,236000,209 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006040,"0412155 1 4A    NE-1-20-3-5    3,575 Sq. Feet",T,2,Residential,I  Individual,88900,175400,0,264300,213 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,1/2 Duplex on 2004 subdivided lot.,DV,2023
1006045,"0412155 1 4B    NE-1-20-3-5    3,575 Sq. Feet",T,2,Residential,I  Individual,88900,186700,0,275600,215 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006050,"7910635 1 N5    NE-1-20-3-5    3,580 Sq. Feet",T,2,Residential,I  Individual,89000,139000,0,228000,217 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006055,"7910635 1 S5    NE-1-20-3-5    3,580 Sq. Feet",T,2,Residential,I  Individual,89000,149200,0,238200,219 JOHN ST. SW,R    LAND & IMPROVEMENTS,,DV,2023
1006060,"7910635 1 6    NE-1-20-3-5    7,150 Sq. Feet",T,2,Residential,I  Individual,117900,206700,0,324600,221 JOHN ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006070,"7910635 1 7    NE-1-20-3-5    7,210 Sq. Feet",T,2,Residential,I  Individual,118200,237300,0,355500,213 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006080,"7910635 1 8    NE-1-20-3-5    11,630 Sq. Feet",T,2,Residential,I  Individual,133500,221200,0,354700,211 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006090,"7910635 1 9    NE-1-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,112900,213800,0,326700,209 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006100,"7910635 1 10    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,108700,227900,0,336600,207 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006110,"7910635 1 11    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,116800,203800,0,320600,205 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006120,"7910635 1 12    NE-1-20-3-5    6,670 Sq. Feet",T,2,Residential,I  Individual,115700,220700,0,336400,203 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006130,"7910635 1 13    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,116800,230700,0,347500,201 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006140,"7910635 1 14    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,116800,264900,0,381700,102 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006150,"7910635 1 15    NE-1-20-3-5    5,980 Sq. Feet",T,2,Residential,I  Individual,112400,184300,0,296700,104 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006160,"7910635 1 16    NE-1-20-3-5    5,930 Sq. Feet",T,2,Residential,I  Individual,111700,206100,0,317800,106 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006170,"7910635 1 17    NE-1-20-3-5    7,750 Sq. Feet",T,2,Residential,I  Individual,120600,180600,0,301200,108 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006180,"7910635 1 18    NE-1-20-3-5    5,810 Sq. Feet",T,2,Residential,I  Individual,110000,190000,0,300000,110 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006190,"7910635 1 19    NE-1-20-3-5    10,760 Sq. Feet",T,2,Residential,I  Individual,132100,293300,0,425400,112 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006200,"7910635 1 20    NE-1-20-3-5    10,010 Sq. Feet",T,2,Residential,I  Individual,130800,268000,0,398800,113 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006210,"7910635 1 21    NE-1-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,131200,241900,0,373100,111 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006220,"7910635 1 22    NE-1-20-3-5    5,600 Sq. Feet",T,2,Residential,I  Individual,107000,182800,0,289800,109 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006230,"7910635 1 23    NE-1-20-3-5    7,530 Sq. Feet",T,2,Residential,I  Individual,119600,229900,0,349500,107 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006240,"7910635 1 24    NE-1-20-3-5    5,930 Sq. Feet",T,2,Residential,I  Individual,111700,169000,0,280700,105 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006250,"7910635 1 25    NE-1-20-3-5    5,980 Sq. Feet",T,2,Residential,I  Individual,112400,168000,0,280400,103 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006260,"7910635 1 26    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,116800,260200,0,377000,101 ROWLEY CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006270,"7910635 2 1    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,108700,174300,0,283000,101 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006280,"7910635 2 2    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,105500,201100,0,306600,103 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
