Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1007510,0614733 3 25    NE-1-20-3-5,T,2,Residential,I  Individual,114500,352700,0,467200,612 SUNRISE HILL S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 4,TV,2020
1007520,0614733 3 28    NE-1-20-3-5,T,2,Residential,I  Individual,143100,353200,0,496300,618 SUNRISE HILL S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 4,TV,2020
1007530,0614733 3 26    NE-1-20-3-5,T,2,Residential,I  Individual,143400,370600,0,514000,614 SUNRISE HILL S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 4,TV,2020
1007540,0614733 3 27    NE-1-20-3-5,T,2,Residential,I  Individual,138500,351900,0,490400,616 SUNRISE HILL S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 4,TV,2020
1007550,0610785 6 16    NE-1-20-3-5,T,2,Residential,I  Individual,102800,287300,0,390100,526 Sunrise Way S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007560,0610785 6 15    NE-1-20-3-5,T,2,Residential,I  Individual,98100,330000,0,428100,528 Sunrise Way S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007570,0610785 6 14    NE-1-20-3-5,T,2,Residential,I  Individual,101700,246500,0,348200,530 Sunrise Way S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007580,0610785 6 13    NE-1-20-3-5,T,2,Residential,I  Individual,103400,268600,0,372000,532 Sunrise Way S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007590,0510162 6 12    NE-1-20-3-5,T,2,Residential,I  Individual,91600,267300,0,358900,534 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007600,0510162 4 18    NE-1-20-3-5,T,2,Residential,I  Individual,83600,281100,0,364700,524 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007610,0510162 6 11    NE-1-20-3-5,T,2,Residential,I  Individual,83300,244800,0,328100,536 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007620,0510162 4 19    NE-1-20-3-5,T,2,Residential,I  Individual,85200,226400,0,311600,522 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007630,0510162 6 10    NE-1-20-3-5,T,2,Residential,I  Individual,85200,248600,0,333800,538 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007640,0510162 4 20    NE-1-20-3-5,T,2,Residential,I  Individual,85200,250800,0,336000,520 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007650,0510162 6 9    NE-1-20-3-5,T,2,Residential,I  Individual,85200,266100,0,351300,540 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007660,0510162 4 21    NE-1-20-3-5,T,2,Residential,I  Individual,85200,241400,0,326600,518 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007670,0510162 6 8    NE-1-20-3-5,T,2,Residential,I  Individual,85200,233200,0,318400,542 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007680,0510162 4 22    NE-1-20-3-5,T,2,Residential,I  Individual,83300,271000,0,354300,516 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007690,0510162 6 7    NE-1-20-3-5,T,2,Residential,I  Individual,83900,272800,0,356700,544 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007700,0510162 4 23    NE-1-20-3-5,T,2,Residential,I  Individual,85400,233700,0,319100,514 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007710,0510162 4 24    NE-1-20-3-5,T,2,Residential,I  Individual,104100,333400,0,437500,512 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007720,0510162 4 25    NE-1-20-3-5,T,2,Residential,I  Individual,96300,271300,0,367600,510 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007730,0510162 4 26    NE-1-20-3-5,T,2,Residential,I  Individual,84400,241500,0,325900,508 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007740,0510162 4 27    NE-1-20-3-5,T,2,Residential,I  Individual,88000,248300,0,336300,506 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007750,0510162 4 28    NE-1-20-3-5,T,2,Residential,I  Individual,90700,249000,0,339700,504 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007760,0510162 4 29    NE-1-20-3-5,T,2,Residential,I  Individual,96900,244100,0,341000,502 SUNRISE WAY S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007770,0510162 6 6    NE-1-20-3-5,T,2,Residential,I  Individual,82600,267100,0,349700,502 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007780,0510162 6 5    NE-1-20-3-5,T,2,Residential,I  Individual,85200,264100,0,349300,504 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007790,0510162 5 9    NE-1-20-3-5,T,2,Residential,I  Individual,106300,320800,0,427100,501 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007800,0510162 5 10    NE-1-20-3-5,T,2,Residential,I  Individual,97700,312500,0,410200,503 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007810,0510162 6 4    NE-1-20-3-5,T,2,Residential,I  Individual,85200,254000,0,339200,506 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007820,0510162 5 11    NE-1-20-3-5,T,2,Residential,I  Individual,96600,316100,0,412700,505 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007830,0510162 6 3    NE-1-20-3-5,T,2,Residential,I  Individual,85200,232800,0,318000,508 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007840,0510162 5 12    NE-1-20-3-5,T,2,Residential,I  Individual,97700,308200,0,405900,507 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007850,0510162 6 2    NE-1-20-3-5,T,2,Residential,I  Individual,85200,243100,0,328300,510 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007860,0510162 5 13    NE-1-20-3-5,T,2,Residential,I  Individual,96600,283700,0,380300,509 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007870,0510162 6 1    NE-1-20-3-5,T,2,Residential,I  Individual,84400,260900,0,345300,512 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007880,0510162 5 14    NE-1-20-3-5,T,2,Residential,I  Individual,100800,323100,0,423900,511 ROBERT STREET S.W.,R        LAND & IMPROVEMENTS,SCHMAUS MEADOWS PHASE 3,TV,2020
1007890,0610785 6 17    NE-1-20-3-5,T,2,Residential,I  Individual,97800,332200,0,430000,514 Robert Street S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007900,0510162 5 15PUL    NE-1-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,195300,0,0,195300,605 ROBERT STREET S.W.,NR      LAND,SCHMAUS MEADOWS PHASE 3,TV,2020
1007910,0610785 6 18    NE-1-20-3-5,T,2,Residential,I  Individual,94500,207000,0,301500,516 Robert Street S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007920,0610785 6 19    NE-1-20-3-5,T,2,Residential,I  Individual,94400,234200,0,328600,518 Robert Street S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007930,0610785 6 20    NE-1-20-3-5,T,2,Residential,I  Individual,94800,224700,0,319500,520 Robert Street S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007940,0614733 6 22    NE-1-20-3-5,T,2,Residential,I  Individual,86800,286800,0,373600,522 Robert Street S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1007960,0614733 5 16ER    NE-1-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,155300,0,0,155300,609 ROBERT STREET S.W.,NR      LAND,SCHMAUS MEADOWS PHASE 4,TV,2020
1007980,0614733 5 17MR    NE-1-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,154800,0,0,154800,613 ROBERT STREET S.W.,NR      LAND,SCHMAUS MEADOWS PHASE 4,TV,2020
1100010,954GV 1 1    NW-6-20-2-5,T,4,Industrial Improved,C  Corporation,142800,156500,0,299300,205 SUNSET BLVD. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1100020,954GV 1 2    NW-6-20-2-5,T,2,Residential,I  Individual,100300,110700,0,211000,201 SUNSET BLVD. S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1100030,954GV 1 3    NW-6-20-2-5,T,3,Commercial,P  Provincial,52550,51200,0,103750,121 SUNSET BLVD. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1100030,954GV 1 3    NW-6-20-2-5,E,11,Institutional,P  Provincial,157650,153600,0,311250,121 SUNSET BLVD. S.E.,NR,,TV,2020
1100040,954GV 1 4    NW-6-20-2-5,T,3,Commercial,I  Individual,132700,280800,0,413500,117 SUNSET BLVD. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1100050,954GV 1 5    NW-6-20-2-5,T,2,Residential,I  Individual,132700,201400,0,334100,113 SUNSET BLVD. S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1100060,954GV 1 6    NW-6-20-2-5,T,2,Residential,I  Individual,94510,156900,0,251410,109 SUNSET BLVD. S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1100060,954GV 1 6    NW-6-20-2-5,T,3,Commercial,I  Individual,50890,92100,0,142990,109 SUNSET BLVD. S.E.,NR,,TV,2020
1100070,954GV 1 7    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,214100,214100,105 SUNSET BLVD. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1100080,954GV 1 8    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,1127300,1127300,101 SUNSET BLVD. S.E.,NR      LAND & IMPROVEMENTS,"ESSO STATION, STORE, STRIP MALL",TV,2020
1100500,4242FU A PARCEL    N -6-20-2-5,E,18,Crown Land,P  Provincial,168280,353540,0,521820,425 SUNSET BLVD. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1101000,7891GM B PARCEL    NW-6-20-2-5,E,18,Crown Land,P  Provincial,128430,248240,0,376670,435 Sunset Blvd. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102100,8110166 1 1    NW-6-20-2-5,T,2,Residential,I  Individual,0,13300,0,13300,105 KENNEDY DRIVE S.E.,R        LAND & IMPROVEMENTS,SUPER NET BUILDING & FENCE,TV,2020
1102100,8110166 1 1    NW-6-20-2-5,T,3,Commercial,I  Individual,111800,33500,0,145300,105 KENNEDY DRIVE S.E.,NR,,TV,2020
1102150,8110166 2 2    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,721700,721700,111 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102200,8110166 3 3    NW-6-20-2-5,T,3,Commercial,I  Individual,146800,12900,0,159700,117 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102250,8110166 4 4    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,366700,366700,123 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102300,8110166 5 5    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,268900,268900,218 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102350,8110166 6 6    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,401100,401100,212 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102400,8110166 7 7    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,385100,385100,206 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102450,8110166 8 8    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,229200,229200,136 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1102500,8110166 9 9    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,229600,229600,130 KENNEDY DRIVE SE,NR      LAND & IMPROVEMENTS,FIRED UP AUTOMOTIVE SERVICE,TV,2020
1102600,8110166  10-13    NW-6-20-2-5,T,3,Commercial,I  Individual,0,0,873300,873300,112 KENNEDY DRIVE S.E.,NR      LAND & IMPROVEMENTS,TURNER VALLEY HOTEL & RENEGADES BAR,TV,2020
1103000,6355GR F     PT-6-20-2-5,T,8,Industrial Vacant,C  Corporation,339600,0,0,339600,301 Sunset Blvd. S.E.,NR      LAND,,TV,2020
1103002,6355GR F     NW-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,124500,1287000,0,1411500,240 SUNSET BLVD. N.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1103004,9012035 1     NW-6-20-2-5,E,18,Crown Land,P  Provincial,196820,609850,0,806670,445 Sunset Blvd. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1103005,9010616  19MR    NW-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,336800,0,0,336800,,NR      LAND,,TV,2020
1104000,7710307 H     NW-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,319900,321300,0,641200,490 SUNSET BLVD. N.E.,NR      LAND & IMPROVEMENTS,Sewage Treatment Plant and Bone Yard,TV,2020
1104500,7711272  1    NW-6-20-2-5,T,2,Residential,I  Individual,157130,233000,0,390130,202 SUNSET BLVD. N.E.,R        LAND & IMPROVEMENTS,,TV,2020
1104500,7711272  1    NW-6-20-2-5,T,3,Commercial,I  Individual,52370,97300,0,149670,202 SUNSET BLVD. N.E.,NR,,TV,2020
1105000,6057GY J     NW-6-20-2-5,T,2,Residential,I  Individual,106950,258400,0,365350,209 SUNSET BLVD. S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1105000,6057GY J     NW-6-20-2-5,T,3,Commercial,I  Individual,35650,80300,0,115950,209 SUNSET BLVD. S.E.,NR,,TV,2020
1105050,7710307 R1     NW-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,108700,246000,0,354700,490 Sunset Blvd. S.E.,NR      LAND & IMPROVEMENTS,,TV,2020
1106005,9210475 2 0    NW-6-20-2-5,T,2,Residential,I  Individual,285400,147200,0,432600,885 DECALTA ROAD SOUTH EAST,R        LAND & IMPROVEMENTS,ACREAGE SOUTH OF OLD GAS PLANT,TV,2020
1106010,9210475 3 ER     NW-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,292900,0,0,292900,,NR      LAND,,TV,2020
1109010,9610728 UNIT 1    NW-6-20-2-5,T,2,Residential,I  Individual,126500,216800,0,343300,1 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109020,9610728 UNIT 2    NW-6-20-2-5,T,2,Residential,I  Individual,121700,209700,0,331400,2 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109030,9610728 UNIT 3    NW-6-20-2-5,T,2,Residential,I  Individual,100900,220200,0,321100,3 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109040,9610728 UNIT 4    NW-6-20-2-5,T,2,Residential,I  Individual,95200,196900,0,292100,4 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109050,9610728 UNIT 5    NW-6-20-2-5,T,2,Residential,I  Individual,99900,208700,0,308600,5 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109060,9610728 UNIT 6    NW-6-20-2-5,T,2,Residential,I  Individual,102900,214500,0,317400,6 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109070,9610728 UNIT 7    NW-6-20-2-5,T,2,Residential,I  Individual,101600,209000,0,310600,7 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109080,9610728 UNIT 8    NW-6-20-2-5,T,2,Residential,I  Individual,104600,215700,0,320300,8 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109090,9610728 UNIT 9    NW-6-20-2-5,T,2,Residential,I  Individual,114700,203400,0,318100,9 825 IMPERIAL DRIVE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1109100,9610728 UNIT 10    NW-6-20-2-5,T,2,Residential,I  Individual,145400,220200,0,365600,10 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109110,9610728 UNIT 11    NW-6-20-2-5,T,2,Residential,I  Individual,134900,217800,0,352700,11 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109120,9610728 UNIT 12    NW-6-20-2-5,T,2,Residential,I  Individual,114000,204700,0,318700,12 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109130,9610728 UNIT 13    NW-6-20-2-5,T,2,Residential,I  Individual,108800,211100,0,319900,13 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109140,9610728 UNIT 14    NW-6-20-2-5,T,2,Residential,I  Individual,101900,205200,0,307100,14 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109150,9610728 UNIT 15    NW-6-20-2-5,T,2,Residential,I  Individual,99900,189900,0,289800,15 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109160,9610728 UNIT 16    NW-6-20-2-5,T,2,Residential,I  Individual,93800,192800,0,286600,16 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109170,9610728 UNIT 17    NW-6-20-2-5,T,2,Residential,I  Individual,102600,186300,0,288900,17 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109180,9610728 UNIT 18    NW-6-20-2-5,T,2,Residential,I  Individual,123100,213400,0,336500,18 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109190,9610728 UNIT 19    NW-6-20-2-5,T,2,Residential,I  Individual,117700,205900,0,323600,19 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109200,9610728 UNIT 20    NW-6-20-2-5,T,2,Residential,I  Individual,100200,189300,0,289500,20 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109210,9610728 UNIT 21    NW-6-20-2-5,T,2,Residential,I  Individual,104300,216600,0,320900,21 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109220,9610728 UNIT 22    NW-6-20-2-5,T,2,Residential,I  Individual,117400,214800,0,332200,22 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109230,9610728 UNIT 23    NW-6-20-2-5,T,2,Residential,I  Individual,107600,205600,0,313200,23 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109240,9610728 UNIT 24    NW-6-20-2-5,T,2,Residential,I  Individual,101600,210700,0,312300,24 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109250,9610728 UNIT 25    NW-6-20-2-5,T,2,Residential,I  Individual,115700,214800,0,330500,25 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109260,9610728 UNIT 26    NW-6-20-2-5,T,2,Residential,I  Individual,123100,185700,0,308800,26 825 IMPERIAL DRIVE S.E,R        LAND & IMPROVEMENTS,,TV,2020
1109270,9610728 UNIT 27    NW-6-20-2-5,T,1,Residential Vacant,I  Individual,1100,0,0,1100,27 825 IMPERIAL DRIVE S.E,R        LAND,,TV,2020
1109280,9610728 UNIT 28    NW-6-20-2-5,T,1,Residential Vacant,I  Individual,1500,0,0,1500,28 825 IMPERIAL DRIVE S.E,R        LAND,,TV,2020
1200000,7611163 C 1    NE-6-20-2-5,T,2,Residential,I  Individual,164100,124000,0,288100,300 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200020,7611163 C 2    NE-6-20-2-5,T,2,Residential,I  Individual,166000,243900,0,409900,308 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200040,7611163 C 53    NE-6-20-2-5,T,2,Residential,I  Individual,148700,287500,0,436200,416 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200050,7611163 C NE    NE-6-20-2-5,T,2,Residential,I  Individual,141600,201700,0,343300,412 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200060,7611163 C 4    NE-6-20-2-5,T,2,Residential,I  Individual,164600,271400,0,436000,424 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200100,7611163 D 1    NE-6-20-2-5,T,2,Residential,I  Individual,159000,184100,0,343100,301 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200120,7611163 D 2    NE-6-20-2-5,T,2,Residential,I  Individual,157900,184400,0,342300,309 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200140,7611163 D 3    NE-6-20-2-5,T,2,Residential,I  Individual,164100,155900,0,320000,317 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200160,7611163 D 4    NE-6-20-2-5,T,2,Residential,I  Individual,165800,167600,0,333400,417 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200180,7611163 D 5    NE-6-20-2-5,T,2,Residential,I  Individual,156500,181900,0,338400,425 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200200,7611163 D 6    NE-6-20-2-5,T,2,Residential,I  Individual,150700,129200,0,279900,433 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200300,7611163 E 1    NE-6-20-2-5,T,2,Residential,I  Individual,163500,112800,0,276300,520 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200320,7611163 E 2    NE-6-20-2-5,T,2,Residential,I  Individual,158800,169300,0,328100,528 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200340,7611163 E 3    NE-6-20-2-5,T,2,Residential,I  Individual,163800,149800,0,313600,536 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200360,7611163 E 4    NE-6-20-2-5,T,2,Residential,I  Individual,157100,199300,0,356400,656 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200380,7611163 E 5    NE-6-20-2-5,T,2,Residential,I  Individual,157900,166600,0,324500,664 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200400,0510576 E 15    NE-6-20-2-5,T,2,Residential,I  Individual,151000,495800,0,646800,672 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200420,0510576 E 16    NE-6-20-2-5,T,2,Residential,I  Individual,166000,438600,0,604600,680 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200440,7611163 E 8    NE-6-20-2-5,T,2,Residential,I  Individual,161000,297900,0,458900,695 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200460,7611163 E 9    NE-6-20-2-5,T,2,Residential,I  Individual,164100,217500,0,381600,687 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200480,7611163 E 10    NE-6-20-2-5,T,2,Residential,I  Individual,157100,216700,0,373800,679 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200500,7611163 E 11    NE-6-20-2-5,T,2,Residential,I  Individual,158800,189200,0,348000,671 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200520,7611163 E 12    NE-6-20-2-5,T,2,Residential,I  Individual,159200,218700,0,377900,537 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200540,7611163 E 13    NE-6-20-2-5,T,2,Residential,I  Individual,157900,238000,0,395900,529 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1200560,7611163 E 14    NE-6-20-2-5,T,2,Residential,I  Individual,150700,379000,0,529700,521 ROYALITE WAY S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1201010,9011446  1    NE-6-20-2-5,T,2,Residential,I  Individual,127300,85500,0,212800,100 DINGMAN CLOSE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1201020,9011446  2    NE-6-20-2-5,T,2,Residential,I  Individual,173100,320300,0,493400,101 DINGMAN CLOSE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1201030,9011446  3    NE-6-20-2-5,T,2,Residential,I  Individual,106600,56000,0,162600,201 DINGMAN CLOSE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1201040,9011446  4    NE-6-20-2-5,T,2,Residential,I  Individual,136300,114300,0,250600,205 DINGMAN CLOSE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1201050,9011446  5    NE-6-20-2-5,T,2,Residential,I  Individual,161100,266500,0,427600,209 DINGMAN CLOSE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1201060,9011446  6    NE-6-20-2-5,T,2,Residential,I  Individual,123600,278100,0,401700,208 DINGMAN CLOSE S.E.,R        LAND & IMPROVEMENTS,,TV,2020
1201070,9011446  7MR    NE-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,126200,0,0,126200,DINGMAN CLOSE SE,NR      LAND,,TV,2020
1201080,9011446  8ER    NE-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,109200,0,0,109200,DINGMAN CLOSE SE,NR      LAND,,TV,2020
1202000,7611150 G     NE-6-20-2-5,T,12,Commercial Recreation,I  Individual,504200,4600,0,508800,700 IMPERIAL DR. S.E.,NR      LAND & IMPROVEMENTS,"N. of Imperial Drive, W. of Clubhouse",TV,2020
1202001,8711281 A     NE-6-20-2-5,T,12,Commercial Recreation,I  Individual,141600,0,0,141600,100 ROYALITE WAY SE,NR      LAND,TURNER VALLEY GOLF COURSE,TV,2020
1202002,0812833 1 2    E -6-20-2-5,T,12,Commercial Recreation,C  Corporation,1933200,0,0,1933200,800 IMPERIAL DRIVE SE,NR      LAND,TURNER VALLEY GOLF COURSE,TV,2020
1202003,9511407 10     NE-6-20-2-5,T,12,Commercial Recreation,I  Individual,150800,0,0,150800,650 IMPERIAL DRIVE SE,NR      LAND,TURNER VALLEY GOLF COURSE,TV,2020
